game_id,legion_id,team,unit_type,start_x,start_y,start_units,end_units,damage_dealt,damage_received,team_won
712,BLUE_6,BLUE,SCORPION_RIDER,-1,3,1,0,6.00,18.00,false
712,BLUE_7,BLUE,GOBLIN,0,3,2,0,8.00,16.00,false
709,GREEN_1,GREEN,SPIDER,1,-3,14,14,0.00,0.00,false
709,GREEN_2,GREEN,SPIDER,0,-2,9,9,0.00,0.00,false
709,GREEN_3,GREEN,ARCHER,3,-3,1,1,0.00,0.00,false
709,BLUE_4,BLUE,GOLEM,-3,3,4,4,0.00,0.00,false
709,BLUE_5,BLUE,MAGE,-2,3,5,5,0.00,0.00,false
710,GREEN_1,GREEN,SPIDER,1,-3,14,12,102.00,20.00,true
710,GREEN_2,GREEN,SPIDER,0,-2,9,1,38.00,34.00,true
710,GREEN_3,GREEN,ARCHER,3,-3,1,0,4.00,8.00,true
710,BLUE_4,BLUE,GOLEM,-3,3,4,0,31.00,104.00,false
710,BLUE_5,BLUE,MAGE,-2,3,5,0,31.00,40.00,false
711,GREEN_1,GREEN,ASSASSIN,2,-3,8,0,56.00,64.00,false
711,GREEN_2,GREEN,SCORPION_RIDER,2,-2,2,2,0.00,0.00,false
711,GREEN_3,GREEN,SPIDER,0,-3,1,1,0.00,0.00,false
711,BLUE_4,BLUE,SCORPION_RIDER,-3,3,6,6,28.00,18.00,false
711,BLUE_5,BLUE,GOBLIN,-3,2,9,8,36.00,38.00,false
712,GREEN_1,GREEN,ASSASSIN,2,-3,8,0,56.00,64.00,false
712,GREEN_2,GREEN,SCORPION_RIDER,2,-2,2,2,0.00,0.00,false
712,GREEN_3,GREEN,SPIDER,0,-3,1,1,0.00,0.00,false
712,BLUE_4,BLUE,SCORPION_RIDER,-3,3,6,6,28.00,18.00,false
712,BLUE_5,BLUE,GOBLIN,-3,2,9,8,36.00,38.00,false
709,GREEN_1,GREEN,SPIDER,2,-2,14,14,0.00,0.00,false
